ret_lag_1,ret_lag_2,ret_lag_3,ret_lag_4,ret_lag_5,volatility,dist_ma20,rsi,target
0.011601271950067342,0.004639739280171209,0.010616602661986422,0.0037278431192530183,-0.011239308108751121,0.007645244377577093,0.011213777031726628,63.06250202656179,-0.004575535680260836
0.0022851509015681132,0.011601271950067342,0.004639739280171209,0.010616602661986422,0.0037278431192530183,0.007726753143055224,0.006660428989800375,60.02380048980718,0.011636031384648762
-0.004575535680260836,0.0022851509015681132,0.011601271950067342,0.004639739280171209,0.010616602661986422,0.008398385765943954,0.018222030759228954,63.67569163668516,0.010241118803832126
0.011636031384648762,-0.004575535680260836,0.0022851509015681132,0.011601271950067342,0.004639739280171209,0.008519707722649508,0.027885438850825256,67.76702912506296,-0.005483380711631132
0.010241118803832126,0.011636031384648762,-0.004575535680260836,0.0022851509015681132,0.011601271950067342,0.008121735727014101,0.02251264762652127,61.24069516489342,0.0007986538427306114
-0.005483380711631132,0.010241118803832126,0.011636031384648762,-0.004575535680260836,0.0022851509015681132,0.00643734785642178,0.022104191082139714,59.76302892801721,0.0023919271181658225
0.0007986538427306114,-0.005483380711631132,0.010241118803832126,0.011636031384648762,-0.004575535680260836,0.0064700554292097525,0.022745521719290576,63.13871342423904,0.005093094863313257
0.0023919271181658225,0.0007986538427306114,-0.005483380711631132,0.010241118803832126,0.011636031384648762,0.006107421018477574,0.02585433579512694,68.14661990559557,0.007799519216577499
0.005093094863313257,0.0023919271181658225,0.0007986538427306114,-0.005483380711631132,0.010241118803832126,0.006232539884869769,0.03153915946260634,77.05855393125246,-0.001480967141778017
0.007799519216577499,0.005093094863313257,0.0023919271181658225,0.0007986538427306114,-0.005483380711631132,0.005863502640955822,0.027737779423387468,85.86260940003874,0.00023155457200626316
-0.001480967141778017,0.007799519216577499,0.005093094863313257,0.0023919271181658225,0.0007986538427306114,0.005921954390292454,0.02609299845497127,85.25867371764858,0.0065994318105502235
0.00023155457200626316,-0.001480967141778017,0.007799519216577499,0.005093094863313257,0.0023919271181658225,0.00543842087736281,0.03087159402926056,84.56201481071248,0.010797070178762098
0.0065994318105502235,0.00023155457200626316,-0.001480967141778017,0.007799519216577499,0.005093094863313257,0.005308734747835754,0.039270560085618855,85.81349486838758,0.012166326742380492
0.010797070178762098,0.0065994318105502235,0.00023155457200626316,-0.001480967141778017,0.007799519216577499,0.005599309522546663,0.04829359808075298,86.03187638483762,-0.012166326742380362
0.012166326742380492,0.010797070178762098,0.0065994318105502235,0.00023155457200626316,-0.001480967141778017,0.007052716368913084,0.03221925536982874,73.97464958921086,0.011131870858259616
-0.012166326742380362,0.012166326742380492,0.010797070178762098,0.0065994318105502235,0.00023155457200626316,0.007406168092417671,0.039202769029565196,80.32934499365595,0.010742176147706058
0.011131870858259616,-0.012166326742380362,0.012166326742380492,0.010797070178762098,0.0065994318105502235,0.0076396562757465505,0.04544680811293283,80.28294920129036,-0.0012473219036356667
0.010742176147706058,0.011131870858259616,-0.012166326742380362,0.012166326742380492,0.010797070178762098,0.007898228491568631,0.03980977007006735,76.89111805617597,-0.0024546597668361606
-0.0012473219036356667,0.010742176147706058,0.011131870858259616,-0.012166326742380362,0.012166326742380492,0.008079664074784767,0.0333331561357641,79.44321826085962,0.001116495248045138
-0.0024546597668361606,-0.0012473219036356667,0.010742176147706058,0.011131870858259616,-0.012166326742380362,0.007944801362345839,0.031100043372721542,79.53086568368448,0.012111729438337085
0.001116495248045138,-0.0024546597668361606,-0.0012473219036356667,0.010742176147706058,0.011131870858259616,0.008252206181349564,0.03972144619766819,81.69682176840271,0.0006612175765042011
0.012111729438337085,0.001116495248045138,-0.0024546597668361606,-0.0012473219036356667,0.010742176147706058,0.008328010248868261,0.03623062518545141,80.83828824610174,-0.006632203698128098
0.0006612175765042011,0.012111729438337085,0.001116495248045138,-0.0024546597668361606,-0.0012473219036356667,0.008632187909977414,0.026184968695771083,73.11174557026797,-0.0046242558129024084
-0.006632203698128098,0.0006612175765042011,0.012111729438337085,0.001116495248045138,-0.0024546597668361606,0.008173116143639442,0.019033677885504658,70.553950342952,-0.00017832298501986487
-0.0046242558129024084,-0.006632203698128098,0.0006612175765042011,0.012111729438337085,0.001116495248045138,0.00681605385969443,0.016186775599712423,70.34514374560484,0.003515292928587749
-0.00017832298501986487,-0.0046242558129024084,-0.006632203698128098,0.0006612175765042011,0.012111729438337085,0.006075321970730749,0.0169621973329132,69.392880056717,0.0019525297061314675
0.003515292928587749,-0.00017832298501986487,-0.0046242558129024084,-0.006632203698128098,0.0006612175765042011,0.005118039854830376,0.01617266674774264,66.1299409898289,0.004467526998743713
0.0019525297061314675,0.003515292928587749,-0.00017832298501986487,-0.0046242558129024084,-0.006632203698128098,0.005228789094598146,0.017966505929205467,62.645439561055646,0.02230219026005031
0.004467526998743713,0.0019525297061314675,0.003515292928587749,-0.00017832298501986487,-0.0046242558129024084,0.008346261304674862,0.03732425793353567,81.81332860243441,0.00366194258191567
0.02230219026005031,0.004467526998743713,0.0019525297061314675,0.003515292928587749,-0.00017832298501986487,0.008305250000172563,0.03727061747026314,80.10499542859483,0.0027913580112580673
0.00366194258191567,0.02230219026005031,0.004467526998743713,0.0019525297061314675,0.003515292928587749,0.007764728624472159,0.036190476293795196,77.84275232996232,0.014306032598429191
0.0027913580112580673,0.00366194258191567,0.02230219026005031,0.004467526998743713,0.0019525297061314675,0.008511698783471244,0.04666753971437899,83.05358911678374,-0.007979350846443432
0.014306032598429191,0.0027913580112580673,0.00366194258191567,0.02230219026005031,0.004467526998743713,0.008709775028866397,0.03493517661801844,77.47473439713197,0.004718897554859525
-0.007979350846443432,0.014306032598429191,0.0027913580112580673,0.00366194258191567,0.02230219026005031,0.008163261558534108,0.03678297127321846,78.4123783673997,-0.0007636840029896031
0.004718897554859525,-0.007979350846443432,0.014306032598429191,0.0027913580112580673,0.00366194258191567,0.008206153371938247,0.03239605329819797,74.37880047891196,0.003981820755631742
-0.0007636840029896031,0.004718897554859525,-0.007979350846443432,0.014306032598429191,0.0027913580112580673,0.008198746496374164,0.033273169264751684,75.44973075091028,-0.01362069673792147
0.003981820755631742,-0.0007636840029896031,0.004718897554859525,-0.007979350846443432,0.014306032598429191,0.010090805692424352,0.017357054706629783,69.22330506999417,0.008492190498259665
-0.01362069673792147,0.003981820755631742,-0.0007636840029896031,0.004718897554859525,-0.007979350846443432,0.010218165008721006,0.023581128687135754,75.40602180413383,-0.0025954726043149845
0.008492190498259665,-0.01362069673792147,0.003981820755631742,-0.0007636840029896031,0.004718897554859525,0.007998162772043994,0.018506870798548476,73.46294569194347,0.01093185670670471
-0.0025954726043149845,0.008492190498259665,-0.01362069673792147,0.003981820755631742,-0.0007636840029896031,0.008548257250455183,0.02674825083756861,75.44961119106043,0.007012849846417174
0.01093185670670471,-0.0025954726043149845,0.008492190498259665,-0.01362069673792147,0.003981820755631742,0.008693245302729828,0.03125216011792032,76.65076045142737,-0.0002929973651198594
0.007012849846417174,0.01093185670670471,-0.0025954726043149845,0.008492190498259665,-0.01362069673792147,0.007643098279898712,0.02829199127587679,75.4545322707666,-0.01586394993945074
-0.0002929973651198594,0.007012849846417174,0.01093185670670471,-0.0025954726043149845,0.008492190498259665,0.00896362553295289,0.00999514157923628,57.54923048259863,0.002421185495529519
-0.01586394993945074,-0.0002929973651198594,0.007012849846417174,0.01093185670670471,-0.0025954726043149845,0.008863814707206884,0.00998590762360467,57.0226238348022,-0.013841074644448295
0.002421185495529519,-0.01586394993945074,-0.0002929973651198594,0.007012849846417174,0.01093185670670471,0.009889493254139407,-0.00562907786879138,48.56915517506971,-0.01639380435107563
-0.013841074644448295,0.002421185495529519,-0.01586394993945074,-0.0002929973651198594,0.007012849846417174,0.010734689927261514,-0.02254192202507982,34.63643462134286,-0.0002623876409389052
-0.01639380435107563,-0.013841074644448295,0.002421185495529519,-0.01586394993945074,-0.0002929973651198594,0.010132299783857738,-0.023436981011340167,37.28957347949922,0.02116274713880184
-0.0002623876409389052,-0.01639380435107563,-0.013841074644448295,0.002421185495529519,-0.01586394993945074,0.012180751442448626,-0.004026189208651903,45.896886242209234,0.0009844233270271674
0.02116274713880184,-0.0002623876409389052,-0.01639380435107563,-0.013841074644448295,0.002421185495529519,0.012173812998435965,-0.0034830158454275412,46.64732448518863,0.011442318113062726
0.0009844233270271674,0.02116274713880184,-0.0002623876409389052,-0.01639380435107563,-0.013841074644448295,0.01222762528750227,0.007147670391256624,49.82959985479714,-0.0019898028074479815
0.011442318113062726,0.0009844233270271674,0.02116274713880184,-0.0002623876409389052,-0.01639380435107563,0.011952548264228802,0.004550854358629513,54.94175744904852,0.00553618977064271
-0.0019898028074479815,0.011442318113062726,0.0009844233270271674,0.02116274713880184,-0.0002623876409389052,0.012145711274410864,0.009970728422454262,53.76011637397615,0.0018946846932225755
0.00553618977064271,-0.0019898028074479815,0.011442318113062726,0.0009844233270271674,0.02116274713880184,0.010914919634729929,0.011227570146281994,55.840112549093675,0.018710851194274347
0.0018946846932225755,0.00553618977064271,-0.0019898028074479815,0.011442318113062726,0.0009844233270271674,0.012266615795076088,0.02891732782117133,58.88727738188361,0.0033384783551091805
0.018710851194274347,0.0018946846932225755,0.00553618977064271,-0.0019898028074479815,0.011442318113062726,0.010804714547022556,0.03073151007013323,57.56897175588675,-0.002678124802040761
0.0033384783551091805,0.018710851194274347,0.0018946846932225755,0.00553618977064271,-0.0019898028074479815,0.008488030867881862,0.026703281486354247,56.35038642613464,0.009689682316799572
-0.002678124802040761,0.0033384783551091805,0.018710851194274347,0.0018946846932225755,0.00553618977064271,0.008277246646938087,0.03420300368389761,68.46155019906851,-0.009524693513285557
0.009689682316799572,-0.002678124802040761,0.0033384783551091805,0.018710851194274347,0.0018946846932225755,0.00804992599520973,0.022867027238815604,62.09007469383446,-0.002767617155729409
-0.009524693513285557,0.009689682316799572,-0.002678124802040761,0.0033384783551091805,0.018710851194274347,0.008276894753484207,0.018529436397253806,68.42732620852311,0.001116250689840807
-0.002767617155729409,-0.009524693513285557,0.009689682316799572,-0.002678124802040761,0.0033384783551091805,0.007786869147691213,0.01865415339958151,80.7568134688575,0.0011149430860460442
0.001116250689840807,-0.002767617155729409,-0.009524693513285557,0.009689682316799572,-0.002678124802040761,0.007656178482548804,0.019078511467055012,81.21571042319448,0.0032552866905885157
0.0011149430860460442,0.001116250689840807,-0.002767617155729409,-0.009524693513285557,0.009689682316799572,0.007594135242527519,0.021503345280268586,76.88413446272409,-0.010628968916558653
0.0032552866905885157,0.0011149430860460442,0.001116250689840807,-0.002767617155729409,-0.009524693513285557,0.008648876423524106,0.009564199067394275,66.79918245695197,-0.020965792202265014
-0.010628968916558653,0.0032552866905885157,0.0011149430860460442,0.001116250689840807,-0.002767617155729409,0.008803593248312798,-0.011342347064967766,47.94826439767593,-0.0015297045741599297
-0.020965792202265014,-0.010628968916558653,0.0032552866905885157,0.0011149430860460442,0.001116250689840807,0.008557276809488853,-0.013410573369994893,48.18467582422092,-0.0015746800929304925
-0.0015297045741599297,-0.020965792202265014,-0.010628968916558653,0.0032552866905885157,0.0011149430860460442,0.00857316993755952,-0.016221750279256247,44.17406578341384,0.012444088924311376
-0.0015746800929304925,-0.0015297045741599297,-0.020965792202265014,-0.010628968916558653,0.0032552866905885157,0.009062905875699002,-0.005798447047706021,50.0,-0.0020632478132907965
0.012444088924311376,-0.0015746800929304925,-0.0015297045741599297,-0.020965792202265014,-0.010628968916558653,0.00875952497566823,-0.00861877606004414,37.4622467913134,-0.00490157173422444
-0.0020632478132907965,0.012444088924311376,-0.0015746800929304925,-0.0015297045741599297,-0.020965792202265014,0.00880186457119273,-0.013946254932486914,32.80555507318705,0.00443779615854646
-0.00490157173422444,-0.0020632478132907965,0.012444088924311376,-0.0015746800929304925,-0.0015297045741599297,0.009008430883398977,-0.009703326448955508,37.263474144479375,0.0030317139901791996
0.00443779615854646,-0.00490157173422444,-0.0020632478132907965,0.012444088924311376,-0.0015746800929304925,0.009102943367758786,-0.007086254302427832,31.83976435366577,-0.001135831970985407
0.0030317139901791996,0.00443779615854646,-0.00490157173422444,-0.0020632478132907965,0.012444088924311376,0.00893367172442893,-0.008275497732621229,35.697421699568025,-0.004936815256293981
-0.001135831970985407,0.0030317139901791996,0.00443779615854646,-0.00490157173422444,-0.0020632478132907965,0.008514731476431532,-0.012887442958930205,34.67281222243828,0.00476840076973228
-0.004936815256293981,-0.001135831970985407,0.0030317139901791996,0.00443779615854646,-0.00490157173422444,0.005353598744710177,-0.007199237119540499,37.74613980991621,-0.013178997463182037
0.00476840076973228,-0.004936815256293981,-0.001135831970985407,0.0030317139901791996,0.00443779615854646,0.006957185647872877,-0.018433453460246225,31.39205315142246,-0.007149148430409311
-0.013178997463182037,0.00476840076973228,-0.004936815256293981,-0.001135831970985407,0.0030317139901791996,0.0072852877614939205,-0.023459073819802854,26.545437899502843,0.0018885852015488279
-0.007149148430409311,-0.013178997463182037,0.00476840076973228,-0.004936815256293981,-0.001135831970985407,0.005743753297004084,-0.019238827430487777,31.605436952849033,0.01240135932400541
0.0018885852015488279,-0.007149148430409311,-0.013178997463182037,0.00476840076973228,-0.004936815256293981,0.007311997792974792,-0.005680976612880269,51.658223874375366,-0.0027992369857230033
0.01240135932400541,0.0018885852015488279,-0.007149148430409311,-0.013178997463182037,0.00476840076973228,0.007200028318043258,-0.00714334976497382,50.801528745802564,0.01964021432057782
-0.0027992369857230033,0.01240135932400541,0.0018885852015488279,-0.007149148430409311,-0.013178997463182037,0.009531357635406685,0.012955110995623213,61.9026395184247,0.005109409346808298
0.01964021432057782,-0.0027992369857230033,0.01240135932400541,0.0018885852015488279,-0.007149148430409311,0.009596858814647448,0.018345863939407927,58.75243952379021,0.013989094015054127
0.005109409346808298,0.01964021432057782,-0.0027992369857230033,0.01240135932400541,0.0018885852015488279,0.010307692875067869,0.03232800167474643,65.91774229541493,0.007651976219660522
0.013989094015054127,0.005109409346808298,0.01964021432057782,-0.0027992369857230033,0.01240135932400541,0.009998385717890537,0.038916746335470466,71.69888418202326,0.005458822892360941
0.007651976219660522,0.013989094015054127,0.005109409346808298,0.01964021432057782,-0.0027992369857230033,0.010004881721297855,0.04186928139793022,72.04386545232916,-0.002543718173299902
0.005458822892360941,0.007651976219660522,0.013989094015054127,0.005109409346808298,0.01964021432057782,0.008372331696703542,0.03656801631416142,69.37194995214513,-0.009382927223888204
-0.002543718173299902,0.005458822892360941,0.007651976219660522,0.013989094015054127,0.005109409346808298,0.008763945912408094,0.02468671033083408,64.04365990362143,0.0019162221026012526
-0.009382927223888204,-0.002543718173299902,0.005458822892360941,0.007651976219660522,0.013989094015054127,0.008762810469408152,0.024984791967270343,67.59472279572164,-0.006415353804738032
0.0019162221026012526,-0.009382927223888204,-0.002543718173299902,0.005458822892360941,0.007651976219660522,0.00904696835808012,0.01700781444180629,62.16731637383913,0.006985430344950825
-0.006415353804738032,0.0019162221026012526,-0.009382927223888204,-0.002543718173299902,0.005458822892360941,0.008845408633269042,0.02209793141632075,72.5301284557489,8.143072862924467e-05
0.006985430344950825,-0.006415353804738032,0.0019162221026012526,-0.009382927223888204,-0.002543718173299902,0.007040199268620066,0.020368321740751483,77.7634487357191,-0.023516893732894666
8.143072862924467e-05,0.006985430344950825,-0.006415353804738032,0.0019162221026012526,-0.009382927223888204,0.010655701517327433,-0.003784142836555174,61.85135408429574,-0.00158487281804744
-0.023516893732894666,8.143072862924467e-05,0.006985430344950825,-0.006415353804738032,0.0019162221026012526,0.009348007588207875,-0.005774529545258422,56.67564933539993,0.006448829447368946
-0.00158487281804744,-0.023516893732894666,8.143072862924467e-05,0.006985430344950825,-0.006415353804738032,0.009214841344907201,-0.00032127545542916583,60.565495028119216,0.0014918597214423851
